Timestamp,J2,J8,J16,J20,J33,J11,J26,J40
2023-01-01 00:00:00,82.14146956072427,93.09146956072428,89.39146956072427,77.39146956072427,97.24146956072427,87.74146956072427,79.89146956072427,94.39146956072427
2023-01-01 01:00:00,82.20879397974863,93.10879397974864,89.35879397974864,77.40879397974864,97.25879397974863,87.75879397974863,79.90879397974864,94.40879397974864
2023-01-01 02:00:00,82.20777791935429,93.10777791935429,89.3077779193543,77.45777791935429,97.3077779193543,87.75777791935428,79.90777791935429,94.45777791935429
2023-01-01 03:00:00,82.15066030697562,93.15066030697562,,77.50066030697562,97.30066030697563,87.75066030697562,79.85066030697563,94.45066030697562
2023-01-01 04:00:00,82.21127241206969,93.1112724120697,89.3612724120697,77.46127241206969,97.3112724120697,87.76127241206969,79.91127241206969,94.46127241206969
2023-01-01 05:00:00,82.20467509342252,93.15467509342253,89.40467509342253,77.40467509342253,97.30467509342253,87.75467509342252,79.85467509342253,94.45467509342252
2023-01-01 06:00:00,82.14140707537118,93.14140707537118,89.34140707537118,77.39140707537118,97.29140707537118,87.74140707537117,79.94140707537117,94.49140707537117
2023-01-01 07:00:00,82.20368750784083,93.15368750784083,89.45368750784083,77.40368750784083,97.30368750784083,87.80368750784083,79.95368750784083,94.50368750784082
2023-01-01 08:00:00,82.19041117399172,93.14041117399172,89.39041117399172,77.44041117399172,97.29041117399173,87.74041117399172,79.89041117399172,94.44041117399172
2023-01-01 09:00:00,82.20878450301308,93.15878450301308,89.45878450301308,77.40878450301308,97.35878450301308,87.75878450301308,79.95878450301308,94.50878450301308
2023-01-01 10:00:00,82.19950074089014,93.14950074089015,89.39950074089015,77.39950074089015,97.29950074089015,87.74950074089014,79.94950074089014,94.49950074089014
2023-01-01 11:00:00,82.19815137636455,93.14815137636455,88.99815137636455,77.44815137636455,97.34815137636456,87.79815137636456,79.94815137636455,94.49815137636455
2023-01-01 12:00:00,82.19319070455596,93.14319070455596,89.44319070455596,77.39319070455596,97.34319070455597,87.79319070455597,79.94319070455596,94.44319070455596
2023-01-01 13:00:00,82.26222541338674,93.16222541338675,89.41222541338675,77.46222541338675,97.36222541338675,87.81222541338676,79.96222541338675,94.51222541338674
2023-01-01 14:00:00,82.24845470517931,93.19845470517932,89.44845470517932,77.44845470517932,97.29845470517932,87.79845470517932,79.94845470517932,94.44845470517932
2023-01-01 15:00:00,82.24571672177836,93.14571672177837,89.44571672177837,77.44571672177837,97.29571672177838,87.79571672177838,79.99571672177836,94.49571672177836
2023-01-01 16:00:00,82.24647866449511,93.14647866449512,89.39647866449512,77.44647866449512,97.29647866449513,87.79647866449513,79.94647866449512,94.49647866449511
2023-01-01 17:00:00,82.25532309185553,93.20532309185553,89.50532309185553,77.50532309185553,97.35532309185554,87.80532309185554,79.95532309185553,94.50532309185553
2023-01-01 18:00:00,82.25365444064364,93.15365444064365,89.45365444064365,77.45365444064365,97.35365444064365,87.80365444064365,79.95365444064365,94.50365444064364
2023-01-01 19:00:00,82.25412732611596,93.20412732611597,89.50412732611596,77.45412732611597,97.35412732611597,87.80412732611597,80.00412732611596,94.55412732611597
2023-01-01 20:00:00,82.25430821003008,93.15430821003008,89.40430821003008,77.50430821003008,97.35430821003008,87.80430821003009,80.00430821003008,94.50430821003008
2023-01-01 21:00:00,82.27141647600871,93.22141647600871,89.42141647600872,77.42141647600872,97.37141647600872,87.82141647600872,79.97141647600871,94.52141647600871
2023-01-01 22:00:00,82.24593584983616,93.19593584983616,89.44593584983616,77.44593584983616,97.34593584983617,87.79593584983617,80.04593584983617,94.54593584983617
2023-01-01 23:00:00,82.24487757270929,93.19487757270929,89.44487757270929,77.39487757270929,,87.7948775727093,79.99487757270929,94.5448775727093
2023-01-02 00:00:00,82.29186227271754,,89.49186227271753,77.49186227271753,97.34186227271753,87.84186227271753,79.99186227271753,94.54186227271754
2023-01-02 01:00:00,82.25615979422575,93.20615979422575,89.35615979422576,77.50615979422575,97.35615979422576,87.80615979422576,80.00615979422575,94.55615979422576
2023-01-02 02:00:00,82.31128972292721,93.2112897229272,89.56128972292721,77.5112897229272,97.36128972292721,87.86128972292721,80.0112897229272,94.56128972292721
2023-01-02 03:00:00,82.29886052542346,93.19886052542346,89.49886052542345,77.44886052542346,97.39886052542346,87.84886052542346,80.04886052542346,94.54886052542346
2023-01-02 04:00:00,82.29159843523038,93.19159843523038,89.49159843523037,77.44159843523038,97.39159843523038,87.84159843523038,79.99159843523037,94.54159843523038
2023-01-02 05:00:00,82.2917551878431,93.24175518784308,89.5417551878431,77.39175518784309,97.34175518784309,87.84175518784309,80.0417551878431,94.5417551878431
2023-01-02 06:00:00,82.30650592787826,93.25650592787825,89.55650592787826,77.45650592787825,97.40650592787826,87.85650592787826,80.05650592787826,94.55650592787826
2023-01-02 07:00:00,82.30743254171205,93.20743254171204,89.50743254171203,77.45743254171204,97.40743254171204,87.85743254171204,80.05743254171205,94.55743254171205
2023-01-02 08:00:00,82.30543154268307,93.25543154268306,89.50543154268306,77.50543154268306,97.40543154268306,87.85543154268306,80.00543154268306,94.60543154268306
2023-01-02 09:00:00,82.29334490292712,93.2433449029271,89.4933449029271,77.4933449029271,97.39334490292711,87.89334490292711,79.9933449029271,94.59334490292711
2023-01-02 10:00:00,82.35232161323067,93.25232161323066,89.50232161323066,77.50232161323066,97.40232161323067,87.85232161323067,80.05232161323067,94.60232161323067
2023-01-02 11:00:00,82.30116685809142,93.30116685809142,89.50116685809141,77.45116685809141,97.45116685809141,87.85116685809142,80.05116685809142,94.55116685809142
2023-01-02 12:00:00,82.3021868859673,93.25218688596729,89.50218688596729,77.50218688596729,97.4021868859673,87.8521868859673,80.0521868859673,94.5521868859673
2023-01-02 13:00:00,82.3087142877795,93.25871428777948,89.50871428777948,77.5587142877795,97.45871428777949,87.90871428777949,80.0587142877795,94.60871428777949
2023-01-02 14:00:00,82.35223595548776,93.25223595548775,89.55223595548776,77.50223595548775,97.40223595548775,87.90223595548775,80.05223595548776,94.55223595548776
2023-01-02 15:00:00,82.35678913563073,93.30678913563074,89.45678913563073,77.55678913563074,97.40678913563073,87.90678913563073,80.10678913563073,94.60678913563073
2023-01-02 16:00:00,82.3006757906949,91.20067579069489,89.50067579069488,77.50067579069488,97.45067579069489,87.90067579069489,80.0506757906949,94.6006757906949
2023-01-02 17:00:00,82.3528911939869,93.2528911939869,89.55289119398691,77.5028911939869,97.4528911939869,87.8528911939869,80.05289119398691,94.6528911939869
2023-01-02 18:00:00,82.3563128822584,93.25631288225838,89.45631288225839,77.50631288225838,97.45631288225839,87.90631288225839,80.0563128822584,94.65631288225839
2023-01-02 19:00:00,82.33542844180145,93.23542844180145,89.43542844180145,77.48542844180145,97.43542844180145,87.88542844180145,80.03542844180146,94.63542844180145
2023-01-02 20:00:00,82.34680328783644,93.24680328783643,89.54680328783644,77.44680328783643,97.44680328783643,87.89680328783643,80.09680328783644,94.64680328783643
2023-01-02 21:00:00,82.34529627345708,93.29529627345708,89.44529627345707,77.54529627345708,97.44529627345707,87.94529627345707,80.04529627345708,94.64529627345708
2023-01-02 22:00:00,82.34361122151758,93.29361122151758,89.54361122151758,77.49361122151757,97.39361122151757,87.89361122151757,80.14361122151757,94.69361122151757
2023-01-02 23:00:00,82.34724857748775,93.24724857748774,89.49724857748774,77.44724857748774,97.49724857748774,87.89724857748774,80.04724857748775,94.64724857748774
2023-01-03 00:00:00,82.36494941311236,93.31494941311236,89.56494941311236,77.46494941311235,97.46494941311235,87.91494941311235,80.11494941311236,94.66494941311235
2023-01-03 01:00:00,82.34134168884307,93.29134168884308,89.59134168884307,77.49134168884306,97.49134168884306,87.94134168884307,80.09134168884307,94.64134168884307
2023-01-03 02:00:00,82.40968278354592,93.30968278354592,89.50968278354591,77.55968278354592,97.45968278354592,87.95968278354592,80.10968278354592,94.70968278354592
2023-01-03 03:00:00,82.43317130228384,93.28317130228385,89.58317130228384,77.53317130228385,97.48317130228384,87.93317130228384,80.08317130228384,94.63317130228384
2023-01-03 04:00:00,82.34665114970015,93.29665114970015,89.54665114970015,77.49665114970014,97.49665114970014,87.89665114970015,80.14665114970015,94.64665114970015
2023-01-03 05:00:00,82.40162753065106,93.30162753065106,89.60162753065106,77.55162753065106,97.50162753065105,87.95162753065105,80.15162753065106,94.65162753065106
2023-01-03 06:00:00,82.35586222331361,93.30586222331361,89.60586222331361,77.5058622233136,97.5058622233136,87.9558622233136,80.10586222331361,94.7058622233136
2023-01-03 07:00:00,82.40711226579793,93.30711226579794,89.60711226579794,77.50711226579793,97.50711226579793,87.95711226579793,80.15711226579793,94.65711226579793
2023-01-03 08:00:00,82.407933472352,93.307933472352,89.557933472352,77.607933472352,97.457933472352,87.957933472352,80.107933472352,94.707933472352
2023-01-03 09:00:00,82.39651274927752,93.29651274927753,89.54651274927753,77.49651274927751,97.49651274927751,87.94651274927752,80.14651274927752,94.69651274927752
2023-01-03 10:00:00,82.39537648207336,93.29537648207337,89.59537648207336,77.49537648207335,97.49537648207335,87.94537648207336,80.14537648207336,94.69537648207336
2023-01-03 11:00:00,82.40857975881258,93.30857975881258,89.60857975881258,77.55857975881258,97.50857975881257,87.95857975881258,80.15857975881258,94.70857975881258
2023-01-03 12:00:00,82.39808695675119,93.34808695675119,89.64808695675119,77.54808695675119,97.49808695675118,87.94808695675118,80.09808695675119,94.69808695675118
2023-01-03 13:00:00,82.38724313676663,93.33724313676663,89.58724313676663,77.53724313676663,97.48724313676662,87.93724313676663,80.13724313676663,94.68724313676663
2023-01-03 14:00:00,82.38866712785997,93.33866712785998,89.48866712785997,77.53866712785998,97.48866712785997,87.93866712785997,80.18866712785997,94.68866712785997
2023-01-03 15:00:00,82.39080547713999,93.29080547714,89.64080547713999,77.54080547714,97.49080547713999,87.99080547713999,80.09080547714,
2023-01-03 16:00:00,82.45497160744054,93.30497160744055,89.60497160744055,77.55497160744055,97.55497160744055,88.00497160744054,80.15497160744054,94.75497160744054
2023-01-03 17:00:00,82.45142425736071,93.30142425736072,89.65142425736072,77.55142425736072,97.50142425736071,87.95142425736071,80.20142425736071,94.75142425736071
2023-01-03 18:00:00,82.45690485354068,93.35690485354068,89.60690485354068,77.50690485354068,97.55690485354069,87.95690485354068,80.15690485354068,94.75690485354068
2023-01-03 19:00:00,82.44572747353664,93.29572747353664,89.54572747353664,77.49572747353663,97.54572747353664,87.94572747353664,80.14572747353664,94.74572747353663
2023-01-03 20:00:00,82.45158539691077,93.35158539691078,89.55158539691078,77.45158539691077,97.55158539691078,88.00158539691077,80.20158539691077,94.75158539691077
2023-01-03 21:00:00,82.45625590393968,93.35625590393968,89.60625590393968,77.50625590393967,97.55625590393969,88.00625590393967,80.25625590393967,94.75625590393967
2023-01-03 22:00:00,82.4469065346028,93.34690653460281,89.6469065346028,77.54690653460281,97.54690653460281,87.9969065346028,80.1969065346028,94.7469065346028
